flight_id,airline,source,destination,route,departure_time,arrival_time,flight_date,duration_minutes,duration_hours,overnight_flag,duration_anomaly_flag
AI243,Unknown,BLR,BOM,BLR-BOM,2026-04-19 02:50:41.704,2026-04-19 05:09:41.704,2026-04-19,139.0,2.32,False,False
SJ246,SpiceJet,BOM,DEL,BOM-DEL,2026-04-19 02:47:41.704,2026-04-19 03:47:42.000,2026-04-19,60.004933333333334,1.0,False,False
6F170,IndiGo,HYD,DEL,HYD-DEL,2026-04-19 02:44:41.703,2026-04-19 04:14:41.703,2026-04-19,90.0,1.5,False,False
UK157,Vistara,CCU,BOM,CCU-BOM,2026-04-19 02:41:41.703,2026-04-19 03:41:42.000,2026-04-19,60.00495,1.0,False,False
UK172,Vistara,DEL,BOM,DEL-BOM,2026-04-19 02:20:41.703,2026-04-19 05:21:41.703,2026-04-19,181.0,3.02,False,False
SJ139,SpiceJet,DEL,BLR,DEL-BLR,2026-04-19 02:20:41.702,2026-04-19 06:02:41.702,2026-04-19,222.0,3.7,False,False
UK085,Vistara,MAA,DEL,MAA-DEL,2026-04-19 02:15:41.702,2026-04-19 03:17:41.702,2026-04-19,62.0,1.03,False,False
6F079,IndiGo,MAA,HYD,MAA-HYD,2026-04-19 02:14:41.702,2026-04-19 06:18:41.702,2026-04-19,244.0,4.07,False,False
SJ032,SpiceJet,MAA,BOM,MAA-BOM,2026-04-19 02:11:41.701,2026-04-19 04:33:41.701,2026-04-19,142.0,2.37,False,False
6F182,IndiGo,BOM,CCU,BOM-CCU,2026-04-19 02:10:41.703,2026-04-19 04:18:41.703,2026-04-19,128.0,2.13,False,False
AI106,Air India,HYD,BLR,HYD-BLR,2026-04-19 02:07:41.702,2026-04-19 03:20:41.702,2026-04-19,73.0,1.22,False,False
AI200,Air India,HYD,MAA,HYD-MAA,2026-04-19 02:05:41.703,2026-04-19 05:29:41.703,2026-04-19,204.0,3.4,False,False
6F142,IndiGo,CCU,MAA,CCU-MAA,2026-04-19 02:05:41.702,2026-04-19 06:04:41.702,2026-04-19,239.0,3.98,False,False
SJ079,SpiceJet,HYD,DEL,HYD-DEL,2026-04-19 01:58:41.702,2026-04-19 05:02:41.702,2026-04-19,184.0,3.07,False,False
SJ082,SpiceJet,BOM,DEL,BOM-DEL,2026-04-19 01:54:41.702,2026-04-19 02:33:41.702,2026-04-19,39.0,0.65,False,False
SJ110,SpiceJet,CCU,DEL,CCU-DEL,2026-04-19 01:47:41.702,2026-04-19 02:20:41.702,2026-04-19,33.0,0.55,False,False
6F262,Unknown,MAA,DEL,MAA-DEL,2026-04-19 01:44:41.702,2026-04-19 02:47:41.702,2026-04-19,63.0,1.05,False,False
UK143,Vistara,BLR,BOM,BLR-BOM,2026-04-19 01:34:41.703,2026-04-19 02:48:41.703,2026-04-19,74.0,1.23,False,False
6F269,Unknown,HYD,MAA,HYD-MAA,2026-04-19 01:30:41.702,2026-04-19 02:52:41.702,2026-04-19,82.0,1.37,False,False
6F214,IndiGo,BOM,CCU,BOM-CCU,2026-04-19 01:21:41.703,2026-04-19 05:20:41.703,2026-04-19,239.0,3.98,False,False
SJ213,SpiceJet,BOM,CCU,BOM-CCU,2026-04-19 01:19:41.703,2026-04-19 04:48:41.703,2026-04-19,209.0,3.48,False,False
SJ072,SpiceJet,DEL,HYD,DEL-HYD,2026-04-19 01:18:41.701,2026-04-19 04:08:41.701,2026-04-19,170.0,2.83,False,False
6F059,IndiGo,BOM,DEL,BOM-DEL,2026-04-19 01:12:41.701,2026-04-19 06:02:41.701,2026-04-19,290.0,4.83,False,False
UK202,Vistara,DEL,HYD,DEL-HYD,2026-04-19 01:11:41.703,2026-04-19 05:37:41.703,2026-04-19,266.0,4.43,False,False
UK037,Vistara,BLR,BOM,BLR-BOM,2026-04-19 01:10:41.701,2026-04-19 05:12:41.701,2026-04-19,242.0,4.03,False,False
UK069,Vistara,CCU,DEL,CCU-DEL,2026-04-19 01:10:41.701,2026-04-19 03:23:41.701,2026-04-19,133.0,2.22,False,False
SJ118,SpiceJet,DEL,BOM,DEL-BOM,2026-04-19 01:08:41.702,2026-04-19 02:33:41.702,2026-04-19,85.0,1.42,False,False
6F145,IndiGo,CCU,DEL,CCU-DEL,2026-04-19 01:02:41.703,2026-04-19 02:18:41.703,2026-04-19,76.0,1.27,False,False
UK097,Vistara,HYD,BOM,HYD-BOM,2026-04-19 00:49:41.702,2026-04-19 05:00:41.702,2026-04-19,251.0,4.18,False,False
6F117,IndiGo,CCU,DEL,CCU-DEL,2026-04-19 00:46:41.702,2026-04-19 01:51:41.702,2026-04-19,65.0,1.08,False,False
6F226,IndiGo,DEL,BOM,DEL-BOM,2026-04-19 00:38:41.704,2026-04-19 02:55:41.704,2026-04-19,137.0,2.28,False,False
6F050,IndiGo,DEL,BOM,DEL-BOM,2026-04-19 00:35:41.701,2026-04-19 04:32:41.701,2026-04-19,237.0,3.95,False,False
UK196,Vistara,BOM,HYD,BOM-HYD,2026-04-19 00:32:41.703,2026-04-19 04:49:41.703,2026-04-19,257.0,4.28,False,False
SJ086,SpiceJet,CCU,DEL,CCU-DEL,2026-04-19 00:32:41.702,2026-04-19 04:17:41.702,2026-04-19,225.0,3.75,False,False
AI134,Air India,HYD,BOM,HYD-BOM,2026-04-19 00:28:41.702,2026-04-19 04:23:41.702,2026-04-19,235.0,3.92,False,False
AI043,Air India,CCU,DEL,CCU-DEL,2026-04-19 00:28:41.701,2026-04-19 04:37:41.701,2026-04-19,249.0,4.15,False,False
UK119,Vistara,BOM,CCU,BOM-CCU,2026-04-19 00:21:41.702,2026-04-19 04:38:41.702,2026-04-19,257.0,4.28,False,False
SJ181,SpiceJet,BOM,BLR,BOM-BLR,2026-04-19 00:20:41.703,2026-04-19 01:49:41.703,2026-04-19,89.0,1.48,False,False
AI070,Air India,CCU,DEL,CCU-DEL,2026-04-19 00:05:41.702,2026-04-19 01:44:41.702,2026-04-19,99.0,1.65,False,False
6F233,IndiGo,BLR,BOM,BLR-BOM,2026-04-18 23:56:41.704,2026-04-19 03:53:41.704,2026-04-18,237.0,3.95,True,False
UK013,Vistara,BOM,MAA,BOM-MAA,2026-04-18 23:52:41.701,2026-04-19 02:52:41.701,2026-04-18,180.0,3.0,True,False
6F015,IndiGo,BOM,CCU,BOM-CCU,2026-04-18 23:39:41.701,2026-04-19 02:27:41.701,2026-04-18,168.0,2.8,True,False
SJ247,SpiceJet,DEL,BOM,DEL-BOM,2026-04-18 23:38:41.704,2026-04-19 03:43:41.704,2026-04-18,245.0,4.08,True,False
AI067,Air India,HYD,DEL,HYD-DEL,2026-04-18 23:36:41.701,2026-04-19 03:09:41.701,2026-04-18,213.0,3.55,True,False
AI211,Air India,DEL,CCU,DEL-CCU,2026-04-18 23:34:41.703,2026-04-19 01:21:41.703,2026-04-18,107.0,1.78,True,False
UK029,Vistara,DEL,BOM,DEL-BOM,2026-04-18 23:26:41.701,2026-04-19 02:15:41.701,2026-04-18,169.0,2.82,True,False
SJ200,SpiceJet,BOM,DEL,BOM-DEL,2026-04-18 23:24:41.703,2026-04-19 02:11:41.703,2026-04-18,167.0,2.78,True,False
6F087,IndiGo,DEL,HYD,DEL-HYD,2026-04-18 23:24:41.702,2026-04-19 03:10:41.702,2026-04-18,226.0,3.77,True,False
SJ210,SpiceJet,HYD,CCU,HYD-CCU,2026-04-18 23:21:41.703,2026-04-19 02:54:41.703,2026-04-18,213.0,3.55,True,False
AI101,Air India,DEL,BLR,DEL-BLR,2026-04-18 23:20:41.702,2026-04-19 02:23:41.702,2026-04-18,183.0,3.05,True,False
UK075,Vistara,MAA,CCU,MAA-CCU,2026-04-18 23:15:41.702,2026-04-19 03:54:41.702,2026-04-18,279.0,4.65,True,False
SJ091,SpiceJet,BLR,CCU,BLR-CCU,2026-04-18 23:10:41.702,2026-04-19 00:47:41.702,2026-04-18,97.0,1.62,True,False
AI251,Air India,MAA,DEL,MAA-DEL,2026-04-18 22:40:41.704,2026-04-18 23:24:41.704,2026-04-18,44.0,0.73,False,False
SJ042,SpiceJet,HYD,CCU,HYD-CCU,2026-04-18 22:38:41.701,2026-04-19 02:20:41.701,2026-04-18,222.0,3.7,True,False
UK126,Vistara,CCU,DEL,CCU-DEL,2026-04-18 22:37:41.702,2026-04-19 00:03:41.702,2026-04-18,86.0,1.43,True,False
6F042,IndiGo,HYD,DEL,HYD-DEL,2026-04-18 22:35:41.701,2026-04-19 02:41:41.701,2026-04-18,246.0,4.1,True,False
AI116,Air India,CCU,BOM,CCU-BOM,2026-04-18 22:30:41.702,2026-04-19 01:57:41.702,2026-04-18,207.0,3.45,True,False
SJ209,SpiceJet,BLR,BOM,BLR-BOM,2026-04-18 22:22:41.703,2026-04-19 02:03:41.703,2026-04-18,221.0,3.68,True,False
AI123,Air India,MAA,BOM,MAA-BOM,2026-04-18 22:19:41.702,2026-04-19 00:45:41.702,2026-04-18,146.0,2.43,True,False
6F016,IndiGo,HYD,BOM,HYD-BOM,2026-04-18 22:18:41.701,2026-04-18 22:54:41.701,2026-04-18,36.0,0.6,False,False
UK012,Vistara,MAA,BOM,MAA-BOM,2026-04-18 22:16:41.701,2026-04-19 00:25:41.701,2026-04-18,129.0,2.15,True,False
SJ188,SpiceJet,BLR,BOM,BLR-BOM,2026-04-18 22:15:41.703,2026-04-18 22:55:41.703,2026-04-18,40.0,0.67,False,False
UK096,Vistara,BLR,HYD,BLR-HYD,2026-04-18 22:11:41.702,2026-04-19 00:06:41.702,2026-04-18,115.0,1.92,True,False
SJ046,SpiceJet,BOM,MAA,BOM-MAA,2026-04-18 22:01:41.701,2026-04-19 01:25:41.701,2026-04-18,204.0,3.4,True,False
UK081,Unknown,BLR,DEL,BLR-DEL,2026-04-18 22:00:41.702,2026-04-18 23:00:41.702,2026-04-18,60.0,1.0,False,False
UK191,Vistara,MAA,BLR,MAA-BLR,2026-04-18 21:51:41.703,2026-04-18 22:57:41.703,2026-04-18,66.0,1.1,False,False
6F064,IndiGo,CCU,DEL,CCU-DEL,2026-04-18 21:45:41.701,2026-04-18 22:50:41.701,2026-04-18,65.0,1.08,False,False
AI005,Air India,DEL,CCU,DEL-CCU,2026-04-18 21:24:41.701,2026-04-18 22:11:41.701,2026-04-18,47.0,0.78,False,False
6F021,IndiGo,BLR,MAA,BLR-MAA,2026-04-18 21:23:41.701,2026-04-19 01:25:41.701,2026-04-18,242.0,4.03,True,False
AI169,Air India,CCU,DEL,CCU-DEL,2026-04-18 21:21:41.703,2026-04-19 01:34:41.703,2026-04-18,253.0,4.22,True,False
UK035,Vistara,HYD,BOM,HYD-BOM,2026-04-18 21:08:41.701,2026-04-18 22:24:41.701,2026-04-18,76.0,1.27,False,False
AI040,Air India,HYD,BLR,HYD-BLR,2026-04-18 21:01:41.701,2026-04-18 22:42:41.701,2026-04-18,101.0,1.68,False,False
UK042,Vistara,MAA,BOM,MAA-BOM,2026-04-18 20:59:41.701,2026-04-19 01:38:41.701,2026-04-18,279.0,4.65,True,False
SJ171,SpiceJet,DEL,HYD,DEL-HYD,2026-04-18 20:52:41.703,2026-04-18 23:52:41.703,2026-04-18,180.0,3.0,False,False
AI250,Unknown,BOM,CCU,BOM-CCU,2026-04-18 20:48:41.704,2026-04-19 00:12:41.704,2026-04-18,204.0,3.4,True,False
SJ195,SpiceJet,BOM,CCU,BOM-CCU,2026-04-18 20:41:41.703,2026-04-18 23:54:41.703,2026-04-18,193.0,3.22,False,False
UK211,Vistara,MAA,CCU,MAA-CCU,2026-04-18 20:39:41.704,2026-04-18 22:02:41.704,2026-04-18,83.0,1.38,False,False
UK122,Vistara,HYD,CCU,HYD-CCU,2026-04-18 20:29:42.000,2026-04-18 23:29:42.000,2026-04-18,180.0,3.0,False,False
AI136,Air India,BLR,DEL,BLR-DEL,2026-04-18 20:29:41.702,2026-04-18 23:48:41.702,2026-04-18,199.0,3.32,False,False
6F141,IndiGo,BOM,CCU,BOM-CCU,2026-04-18 20:26:41.702,2026-04-18 22:28:41.702,2026-04-18,122.0,2.03,False,False
6F053,IndiGo,DEL,HYD,DEL-HYD,2026-04-18 20:26:41.701,2026-04-19 00:39:41.701,2026-04-18,253.0,4.22,True,False
6F136,IndiGo,CCU,DEL,CCU-DEL,2026-04-18 20:24:41.702,2026-04-18 21:01:41.702,2026-04-18,37.0,0.62,False,False
6F009,IndiGo,BLR,CCU,BLR-CCU,2026-04-18 20:21:41.701,2026-04-18 23:36:41.701,2026-04-18,195.0,3.25,False,False
6F023,IndiGo,MAA,BLR,MAA-BLR,2026-04-18 20:18:41.701,2026-04-19 00:14:41.701,2026-04-18,236.0,3.93,True,False
UK006,Vistara,MAA,CCU,MAA-CCU,2026-04-18 20:16:41.701,2026-04-18 21:55:41.701,2026-04-18,99.0,1.65,False,False
SJ165,SpiceJet,CCU,BOM,CCU-BOM,2026-04-18 20:08:41.703,2026-04-18 23:18:41.703,2026-04-18,190.0,3.17,False,False
6F189,IndiGo,MAA,BLR,MAA-BLR,2026-04-18 20:08:41.703,2026-04-18 21:51:41.703,2026-04-18,103.0,1.72,False,False
AI131,Air India,MAA,BOM,MAA-BOM,2026-04-18 19:55:41.702,2026-04-18 22:35:41.702,2026-04-18,160.0,2.67,False,False
6F004,IndiGo,BOM,CCU,BOM-CCU,2026-04-18 19:53:41.701,2026-04-18 23:33:41.701,2026-04-18,220.0,3.67,False,False
AI027,Air India,BOM,MAA,BOM-MAA,2026-04-18 19:41:41.701,2026-04-18 23:23:41.701,2026-04-18,222.0,3.7,False,False
AI238,Air India,CCU,MAA,CCU-MAA,2026-04-18 19:25:41.704,2026-04-19 00:07:41.704,2026-04-18,282.0,4.7,True,False
SJ105,SpiceJet,BOM,HYD,BOM-HYD,2026-04-18 19:22:41.702,2026-04-18 22:48:41.702,2026-04-18,206.0,3.43,False,False
UK088,Unknown,MAA,BLR,MAA-BLR,2026-04-18 19:16:41.702,2026-04-18 23:36:41.702,2026-04-18,260.0,4.33,False,False
6F035,IndiGo,CCU,HYD,CCU-HYD,2026-04-18 19:16:41.701,2026-04-18 23:40:41.701,2026-04-18,264.0,4.4,False,False
AI133,Air India,DEL,CCU,DEL-CCU,2026-04-18 19:12:41.702,2026-04-18 21:32:41.702,2026-04-18,140.0,2.33,False,False
AI001,Air India,DEL,HYD,DEL-HYD,2026-04-18 19:00:41.700,2026-04-18 22:03:41.700,2026-04-18,183.0,3.05,False,False
SJ133,SpiceJet,BOM,CCU,BOM-CCU,2026-04-18 18:50:41.702,2026-04-18 21:29:41.702,2026-04-18,159.0,2.65,False,False
SJ216,SpiceJet,BOM,CCU,BOM-CCU,2026-04-18 18:35:41.703,2026-04-18 21:31:41.703,2026-04-18,176.0,2.93,False,False
SJ225,Unknown,DEL,HYD,DEL-HYD,2026-04-18 18:16:41.704,2026-04-18 20:53:41.704,2026-04-18,157.0,2.62,False,False
AI147,Air India,HYD,CCU,HYD-CCU,2026-04-18 18:14:41.703,2026-04-18 20:10:41.703,2026-04-18,116.0,1.93,False,False
SJ054,SpiceJet,MAA,BLR,MAA-BLR,2026-04-18 18:13:41.701,2026-04-18 22:46:41.701,2026-04-18,273.0,4.55,False,False
6F197,IndiGo,BOM,BLR,BOM-BLR,2026-04-18 17:59:41.703,2026-04-18 22:44:41.703,2026-04-18,285.0,4.75,False,False
SJ066,SpiceJet,HYD,CCU,HYD-CCU,2026-04-18 17:47:41.701,2026-04-18 19:03:41.701,2026-04-18,76.0,1.27,False,False
SJ183,SpiceJet,CCU,DEL,CCU-DEL,2026-04-18 17:44:41.703,2026-04-18 19:40:41.703,2026-04-18,116.0,1.93,False,False
SJ151,SpiceJet,BOM,CCU,BOM-CCU,2026-04-18 17:44:41.702,2026-04-18 19:16:41.702,2026-04-18,92.0,1.53,False,False
SJ071,SpiceJet,CCU,MAA,CCU-MAA,2026-04-18 17:43:41.701,2026-04-18 19:32:41.701,2026-04-18,109.0,1.82,False,False
SJ102,SpiceJet,MAA,CCU,MAA-CCU,2026-04-18 17:26:41.702,2026-04-18 18:58:41.702,2026-04-18,92.0,1.53,False,False
AI209,Air India,BLR,CCU,BLR-CCU,2026-04-18 17:25:41.703,2026-04-18 18:37:41.703,2026-04-18,72.0,1.2,False,False
6F111,IndiGo,HYD,DEL,HYD-DEL,2026-04-18 17:09:41.702,2026-04-18 20:02:41.702,2026-04-18,173.0,2.88,False,False
AI050,Air India,BLR,BOM,BLR-BOM,2026-04-18 17:07:41.701,2026-04-18 19:42:41.701,2026-04-18,155.0,2.58,False,False
SJ189,SpiceJet,HYD,BLR,HYD-BLR,2026-04-18 17:05:41.703,2026-04-18 22:01:41.703,2026-04-18,296.0,4.93,False,False
UK112,Unknown,CCU,DEL,CCU-DEL,2026-04-18 17:05:41.702,2026-04-18 19:47:41.702,2026-04-18,162.0,2.7,False,False
6F171,IndiGo,DEL,BLR,DEL-BLR,2026-04-18 17:03:41.703,2026-04-18 18:12:41.703,2026-04-18,69.0,1.15,False,False
AI011,Air India,CCU,BOM,CCU-BOM,2026-04-18 16:58:41.701,2026-04-18 21:01:41.701,2026-04-18,243.0,4.05,False,False
6F027,IndiGo,BLR,DEL,BLR-DEL,2026-04-18 16:52:41.701,2026-04-18 18:21:41.701,2026-04-18,89.0,1.48,False,False
UK082,Vistara,DEL,BOM,DEL-BOM,2026-04-18 16:50:41.702,2026-04-18 21:21:41.702,2026-04-18,271.0,4.52,False,False
UK138,Vistara,DEL,BLR,DEL-BLR,2026-04-18 16:47:41.703,2026-04-18 19:36:41.703,2026-04-18,169.0,2.82,False,False
UK198,Vistara,DEL,BLR,DEL-BLR,2026-04-18 16:43:41.703,2026-04-18 18:18:41.703,2026-04-18,95.0,1.58,False,False
6F039,IndiGo,MAA,CCU,MAA-CCU,2026-04-18 16:43:41.701,2026-04-18 21:01:41.701,2026-04-18,258.0,4.3,False,False
6F157,IndiGo,MAA,CCU,MAA-CCU,2026-04-18 16:37:41.703,2026-04-18 18:04:41.703,2026-04-18,87.0,1.45,False,False
SJ024,SpiceJet,DEL,MAA,DEL-MAA,2026-04-18 16:29:41.701,2026-04-18 20:21:41.701,2026-04-18,232.0,3.87,False,False
6F167,IndiGo,BLR,BOM,BLR-BOM,2026-04-18 16:26:41.703,2026-04-18 17:50:41.703,2026-04-18,84.0,1.4,False,False
AI197,Air India,BOM,CCU,BOM-CCU,2026-04-18 16:25:41.703,2026-04-18 20:00:41.703,2026-04-18,215.0,3.58,False,False
SJ211,SpiceJet,MAA,BOM,MAA-BOM,2026-04-18 16:22:41.703,2026-04-18 18:34:41.703,2026-04-18,132.0,2.2,False,False
6F055,IndiGo,DEL,CCU,DEL-CCU,2026-04-18 16:21:41.701,2026-04-18 18:49:41.701,2026-04-18,148.0,2.47,False,False
AI253,Air India,BLR,BOM,BLR-BOM,2026-04-18 16:13:41.704,2026-04-18 19:51:41.704,2026-04-18,218.0,3.63,False,False
UK060,Vistara,BLR,CCU,BLR-CCU,2026-04-18 16:09:41.701,2026-04-18 19:42:41.701,2026-04-18,213.0,3.55,False,False
6F257,Unknown,MAA,CCU,MAA-CCU,2026-04-18 16:04:41.704,2026-04-18 19:55:41.704,2026-04-18,231.0,3.85,False,False
SJ135,SpiceJet,MAA,CCU,MAA-CCU,2026-04-18 16:03:41.702,2026-04-18 19:48:41.702,2026-04-18,225.0,3.75,False,False
AI247,Air India,BOM,CCU,BOM-CCU,2026-04-18 15:58:41.704,2026-04-18 19:02:41.704,2026-04-18,184.0,3.07,False,False
UK127,Vistara,BOM,HYD,BOM-HYD,2026-04-18 15:56:41.702,2026-04-18 20:00:41.702,2026-04-18,244.0,4.07,False,False
AI109,Air India,BLR,BOM,BLR-BOM,2026-04-18 15:53:41.702,2026-04-18 20:14:41.702,2026-04-18,261.0,4.35,False,False
AI057,Air India,BOM,CCU,BOM-CCU,2026-04-18 15:53:41.701,2026-04-18 19:22:41.701,2026-04-18,209.0,3.48,False,False
6F103,IndiGo,CCU,MAA,CCU-MAA,2026-04-18 15:37:41.702,2026-04-18 18:32:41.702,2026-04-18,175.0,2.92,False,False
SJ144,SpiceJet,BLR,BOM,BLR-BOM,2026-04-18 15:35:41.702,2026-04-18 19:12:41.702,2026-04-18,217.0,3.62,False,False
6F076,IndiGo,CCU,HYD,CCU-HYD,2026-04-18 15:35:41.702,2026-04-18 16:20:41.702,2026-04-18,45.0,0.75,False,False
6F240,IndiGo,DEL,HYD,DEL-HYD,2026-04-18 15:31:41.704,2026-04-18 19:56:41.704,2026-04-18,265.0,4.42,False,False
UK057,Vistara,CCU,DEL,CCU-DEL,2026-04-18 15:25:41.701,2026-04-18 20:04:41.701,2026-04-18,279.0,4.65,False,False
AI201,Air India,BLR,CCU,BLR-CCU,2026-04-18 15:19:41.703,2026-04-18 16:40:41.703,2026-04-18,81.0,1.35,False,False
SJ242,SpiceJet,BLR,HYD,BLR-HYD,2026-04-18 14:55:41.704,2026-04-18 17:42:41.704,2026-04-18,167.0,2.78,False,False
6F037,IndiGo,BOM,MAA,BOM-MAA,2026-04-18 14:51:41.701,2026-04-18 17:23:41.701,2026-04-18,152.0,2.53,False,False
SJ132,SpiceJet,MAA,DEL,MAA-DEL,2026-04-18 14:44:41.702,2026-04-18 15:36:41.702,2026-04-18,52.0,0.87,False,False
AI055,Air India,CCU,BOM,CCU-BOM,2026-04-18 14:39:41.701,2026-04-18 16:18:41.701,2026-04-18,99.0,1.65,False,False
6F252,Unknown,MAA,BLR,MAA-BLR,2026-04-18 14:25:41.701,2026-04-18 18:52:41.701,2026-04-18,267.0,4.45,False,False
AI183,Air India,DEL,CCU,DEL-CCU,2026-04-18 14:24:41.703,2026-04-18 16:06:41.703,2026-04-18,102.0,1.7,False,False
SJ125,SpiceJet,DEL,BLR,DEL-BLR,2026-04-18 14:21:41.702,2026-04-18 16:55:41.702,2026-04-18,154.0,2.57,False,False
SJ087,SpiceJet,BOM,DEL,BOM-DEL,2026-04-18 14:20:41.702,2026-04-18 19:09:41.702,2026-04-18,289.0,4.82,False,False
UK182,Vistara,HYD,CCU,HYD-CCU,2026-04-18 14:19:41.703,2026-04-18 18:25:41.703,2026-04-18,246.0,4.1,False,False
AI016,Air India,BOM,CCU,BOM-CCU,2026-04-18 14:15:41.701,2026-04-18 18:38:41.701,2026-04-18,263.0,4.38,False,False
6F107,IndiGo,CCU,BLR,CCU-BLR,2026-04-18 14:14:41.702,2026-04-18 17:14:42.000,2026-04-18,180.0049666666667,3.0,False,False
AI026,Air India,DEL,BOM,DEL-BOM,2026-04-18 14:14:41.701,2026-04-18 15:13:41.701,2026-04-18,59.0,0.98,False,False
AI177,Air India,CCU,HYD,CCU-HYD,2026-04-18 14:11:41.703,2026-04-18 16:26:41.703,2026-04-18,135.0,2.25,False,False
AI041,Air India,BOM,BLR,BOM-BLR,2026-04-18 14:08:41.701,2026-04-18 15:59:41.701,2026-04-18,111.0,1.85,False,False
6F264,Unknown,DEL,HYD,DEL-HYD,2026-04-18 14:03:41.701,2026-04-18 18:23:41.701,2026-04-18,260.0,4.33,False,False
6F222,IndiGo,HYD,MAA,HYD-MAA,2026-04-18 14:01:41.704,2026-04-18 16:11:41.704,2026-04-18,130.0,2.17,False,False
AI004,Air India,HYD,MAA,HYD-MAA,2026-04-18 13:58:41.701,2026-04-18 18:12:41.701,2026-04-18,254.0,4.23,False,False
SJ126,SpiceJet,DEL,BLR,DEL-BLR,2026-04-18 13:47:41.702,2026-04-18 16:31:41.702,2026-04-18,164.0,2.73,False,False
SJ220,SpiceJet,BOM,CCU,BOM-CCU,2026-04-18 13:45:41.703,2026-04-18 15:21:41.703,2026-04-18,96.0,1.6,False,False
AI204,Air India,CCU,MAA,CCU-MAA,2026-04-18 13:40:41.703,2026-04-18 18:38:41.703,2026-04-18,298.0,4.97,False,False
UK098,Vistara,CCU,DEL,CCU-DEL,2026-04-18 13:38:41.702,2026-04-18 17:54:41.702,2026-04-18,256.0,4.27,False,False
AI090,Air India,MAA,CCU,MAA-CCU,2026-04-18 13:37:41.702,2026-04-18 16:11:41.702,2026-04-18,154.0,2.57,False,False
AI092,Air India,CCU,BOM,CCU-BOM,2026-04-18 13:36:41.702,2026-04-18 16:20:41.702,2026-04-18,164.0,2.73,False,False
AI049,Air India,CCU,MAA,CCU-MAA,2026-04-18 13:35:41.701,2026-04-18 15:48:41.701,2026-04-18,133.0,2.22,False,False
UK117,Vistara,BLR,BOM,BLR-BOM,2026-04-18 13:17:41.702,2026-04-18 16:54:41.702,2026-04-18,217.0,3.62,False,False
6F227,IndiGo,MAA,BOM,MAA-BOM,2026-04-18 13:16:41.704,2026-04-18 17:41:41.704,2026-04-18,265.0,4.42,False,False
AI228,Air India,BLR,BOM,BLR-BOM,2026-04-18 13:16:41.703,2026-04-18 17:44:41.703,2026-04-18,268.0,4.47,False,False
SJ164,SpiceJet,CCU,MAA,CCU-MAA,2026-04-18 13:14:41.703,2026-04-18 15:14:42.000,2026-04-18,120.00495,2.0,False,False
AI018,Air India,BOM,CCU,BOM-CCU,2026-04-18 13:12:41.701,2026-04-18 18:04:41.701,2026-04-18,292.0,4.87,False,False
UK192,Vistara,HYD,DEL,HYD-DEL,2026-04-18 12:54:41.703,2026-04-18 13:54:42.000,2026-04-18,60.00495,1.0,False,False
SJ224,SpiceJet,DEL,MAA,DEL-MAA,2026-04-18 12:41:41.703,2026-04-18 15:33:41.703,2026-04-18,172.0,2.87,False,False
UK050,Vistara,BOM,DEL,BOM-DEL,2026-04-18 12:39:41.701,2026-04-18 13:18:41.701,2026-04-18,39.0,0.65,False,False
SJ159,SpiceJet,CCU,DEL,CCU-DEL,2026-04-18 12:22:41.703,2026-04-18 14:05:41.703,2026-04-18,103.0,1.72,False,False
UK038,Vistara,MAA,CCU,MAA-CCU,2026-04-18 12:22:41.701,2026-04-18 15:31:41.701,2026-04-18,189.0,3.15,False,False
6F192,IndiGo,CCU,BLR,CCU-BLR,2026-04-18 12:20:41.703,2026-04-18 16:45:41.703,2026-04-18,265.0,4.42,False,False
6F173,IndiGo,BOM,CCU,BOM-CCU,2026-04-18 12:19:41.703,2026-04-18 13:08:41.703,2026-04-18,49.0,0.82,False,False
AI185,Air India,CCU,BOM,CCU-BOM,2026-04-18 12:16:41.703,2026-04-18 16:18:41.703,2026-04-18,242.0,4.03,False,False
SJ152,SpiceJet,BOM,DEL,BOM-DEL,2026-04-18 12:09:41.702,2026-04-18 13:50:41.702,2026-04-18,101.0,1.68,False,False
AI215,Air India,BLR,DEL,BLR-DEL,2026-04-18 12:07:41.703,2026-04-18 13:43:41.703,2026-04-18,96.0,1.6,False,False
AI074,Air India,CCU,BOM,CCU-BOM,2026-04-18 12:03:41.702,2026-04-18 12:50:41.702,2026-04-18,47.0,0.78,False,False
6F109,IndiGo,BLR,BOM,BLR-BOM,2026-04-18 12:00:41.702,2026-04-18 12:51:41.702,2026-04-18,51.0,0.85,False,False
6F144,IndiGo,HYD,BOM,HYD-BOM,2026-04-18 11:56:41.702,2026-04-18 15:11:41.702,2026-04-18,195.0,3.25,False,False
6F210,IndiGo,HYD,DEL,HYD-DEL,2026-04-18 11:51:41.703,2026-04-18 15:58:41.703,2026-04-18,247.0,4.12,False,False
SJ111,SpiceJet,DEL,MAA,DEL-MAA,2026-04-18 11:47:41.702,2026-04-18 12:59:41.702,2026-04-18,72.0,1.2,False,False
UK092,Vistara,MAA,BLR,MAA-BLR,2026-04-18 11:42:41.702,2026-04-18 13:17:41.702,2026-04-18,95.0,1.58,False,False
UK009,Vistara,BOM,DEL,BOM-DEL,2026-04-18 11:34:41.701,2026-04-18 13:41:41.701,2026-04-18,127.0,2.12,False,False
AI170,Air India,HYD,DEL,HYD-DEL,2026-04-18 11:27:41.703,2026-04-18 15:50:41.703,2026-04-18,263.0,4.38,False,False
